time,lat,lon,region,season,split,sst_normalized,pc1,pc2
2023-02-22,15.5,63.5,arabian_sea,winter_monsoon_DJF,val,-1.2602762258169713,-5.296706,2.536632
2021-07-26,6.5,61.25,arabian_sea,summer_monsoon_JJA,train,-0.03478705331998538,0.7984005,2.24332
2024-08-23,16.5,58.25,arabian_sea,summer_monsoon_JJA,test,-1.7207363607130817,-8.204766,0.0035675764
2022-06-19,14.5,53.75,arabian_sea,summer_monsoon_JJA,train,0.17018315902302758,-5.430463,-2.3991404
2024-09-10,13.0,84.25,bay_of_bengal,post_monsoon_SON,test,0.47186426933667125,2.504613,-5.659892
2024-05-03,7.0,79.5,bay_of_bengal,pre_monsoon_MAM,test,1.7233358644980947,3.139141,0.23161721
2022-02-22,5.5,51.75,arabian_sea,winter_monsoon_DJF,train,-0.9152914448176294,-2.1267617,0.30862355
2022-03-01,8.0,51.75,arabian_sea,pre_monsoon_MAM,train,-0.8806486734588347,-4.002332,1.8531334
2024-02-23,11.5,90.75,bay_of_bengal,winter_monsoon_DJF,test,0.037385731156178346,0.8528813,2.193966
2024-02-09,7.0,62.0,arabian_sea,winter_monsoon_DJF,test,0.614765529119028,5.396269,-2.7862563
2021-04-18,5.5,91.5,bay_of_bengal,pre_monsoon_MAM,train,1.0088276383723973,2.6004777,2.3361514
2021-10-12,18.0,66.25,arabian_sea,post_monsoon_SON,train,0.008516892681986205,-0.32629362,2.7588964
2024-11-01,13.75,95.5,bay_of_bengal,post_monsoon_SON,test,0.8962387002853832,4.917271,-2.0737672
2023-03-02,9.0,58.0,arabian_sea,pre_monsoon_MAM,val,-0.6020624687347808,-3.5178041,1.4720631
2023-05-01,11.25,73.5,arabian_sea,pre_monsoon_MAM,val,1.2065804346096571,4.3030024,-0.11526191
2023-09-07,8.5,51.25,arabian_sea,post_monsoon_SON,val,-2.119128919629903,-3.958148,-23.340628
2021-09-23,14.0,51.25,arabian_sea,post_monsoon_SON,train,0.6580691998047262,1.1146003,-5.817135
2023-03-15,17.25,65.0,arabian_sea,pre_monsoon_MAM,val,-0.3407983379808075,-0.33936098,1.9736125
2024-07-14,7.75,74.75,arabian_sea,summer_monsoon_JJA,test,0.44443863876735634,2.5407252,2.2900655
2021-05-21,14.0,72.75,arabian_sea,pre_monsoon_MAM,train,0.7417895747338216,3.7586164,0.31228048
2022-07-17,11.75,54.0,arabian_sea,summer_monsoon_JJA,train,-3.3417314010008607,-20.046894,-2.8280714
2021-04-27,8.75,56.5,arabian_sea,pre_monsoon_MAM,train,0.6407476764671923,3.728489,0.8826257
2023-04-07,21.25,65.25,arabian_sea,pre_monsoon_MAM,val,0.034499040030150474,-1.667312,0.8062767
2022-04-21,13.75,68.0,arabian_sea,pre_monsoon_MAM,train,1.1560596231344793,3.5620623,0.90936077
2022-07-30,18.25,88.5,bay_of_bengal,summer_monsoon_JJA,train,1.200806777041328,1.4851584,0.27300757
2024-05-27,6.75,76.0,arabian_sea,pre_monsoon_MAM,test,0.4848553430107534,1.9441463,1.8348145
2021-11-29,14.75,54.5,arabian_sea,post_monsoon_SON,train,-0.6266014081780678,-4.4922533,0.0015375614
2021-10-27,22.0,63.5,arabian_sea,post_monsoon_SON,train,-0.23542626536699982,-1.1082065,0.83482003
2023-04-22,11.25,64.75,arabian_sea,pre_monsoon_MAM,val,0.9150034315277944,3.252585,1.0284762
2022-09-22,11.25,62.75,arabian_sea,post_monsoon_SON,train,-0.5154554026796577,-2.4282207,2.6592417
2023-11-27,11.5,60.0,arabian_sea,post_monsoon_SON,val,0.14997494455946575,2.2191267,1.2086949
2022-04-30,21.75,62.25,arabian_sea,pre_monsoon_MAM,train,1.218128300378862,0.33035415,-1.0476334
2021-05-07,13.0,63.75,arabian_sea,pre_monsoon_MAM,train,1.0766696978688357,3.472762,-0.32690156
2024-06-07,6.0,64.25,arabian_sea,summer_monsoon_JJA,test,0.9915061150348633,3.277597,2.2765777
2022-05-22,14.75,89.75,bay_of_bengal,pre_monsoon_MAM,train,0.7042598369327258,0.8334043,-0.21262646
2022-08-14,14.25,63.0,arabian_sea,summer_monsoon_JJA,train,-1.761153340272752,-6.1187987,-1.9475076
2022-09-28,8.75,64.25,arabian_sea,post_monsoon_SON,train,0.18606092382313758,1.9975218,0.2812866
2024-09-22,13.0,57.75,arabian_sea,post_monsoon_SON,test,-1.0018982355564792,-7.124068,-2.798037
2022-08-16,8.75,90.75,bay_of_bengal,summer_monsoon_JJA,train,0.13842735410653423,1.7528685,2.1026888
2024-09-05,7.75,54.5,arabian_sea,post_monsoon_SON,test,-0.7666162521506701,-3.6373248,-7.2573853
2022-03-12,19.5,61.0,arabian_sea,pre_monsoon_MAM,train,-0.8387884859942871,-4.903897,0.4654975
2024-03-12,13.25,49.5,arabian_sea,pre_monsoon_MAM,test,-0.4418399609311634,-1.7624265,0.2278341
2024-11-30,18.0,58.75,arabian_sea,post_monsoon_SON,test,-0.6150540930414097,-4.3343596,2.3541007
2021-02-22,7.75,58.25,arabian_sea,winter_monsoon_DJF,train,-0.6626873874417396,-2.225866,-0.4970249
2022-07-13,20.25,68.25,arabian_sea,summer_monsoon_JJA,train,0.45021257165195877,0.7141382,2.9505494
2024-11-24,13.5,61.5,arabian_sea,post_monsoon_SON,test,-0.31914636497982174,-1.5972608,2.4649205
2023-11-04,7.0,92.75,bay_of_bengal,post_monsoon_SON,val,0.6826081392480132,1.6865172,-2.2628026
2022-03-22,6.0,88.5,bay_of_bengal,pre_monsoon_MAM,train,0.39536158582960235,1.115079,0.42806655
2024-02-25,6.25,78.25,bay_of_bengal,winter_monsoon_DJF,test,0.5122806982637949,3.5030565,-0.27697992
2023-06-01,24.5,62.75,arabian_sea,summer_monsoon_JJA,val,1.170494180029712,-0.6634406,-1.2058814
2021-11-11,6.75,52.0,arabian_sea,post_monsoon_SON,train,-0.3061552913057396,0.68204945,-0.28831756
2022-11-12,5.5,89.75,bay_of_bengal,post_monsoon_SON,train,-0.07231651580480783,-0.6390605,2.279404
2021-02-27,15.0,85.0,bay_of_bengal,winter_monsoon_DJF,train,-0.6583572130945612,-2.5941372,2.3621392
2021-07-02,9.75,58.75,arabian_sea,summer_monsoon_JJA,train,-0.4100838806983967,-2.1949742,-0.54269886
2023-07-11,22.25,66.0,arabian_sea,summer_monsoon_JJA,val,0.7273547425223155,-4.089399,-0.8315538
2021-07-08,14.5,87.25,bay_of_bengal,summer_monsoon_JJA,train,0.6609558909307541,1.6449469,0.6548935
2021-09-27,8.0,86.75,bay_of_bengal,post_monsoon_SON,train,0.3361798750275208,1.6618758,1.3628666
2023-03-05,7.0,64.0,arabian_sea,pre_monsoon_MAM,val,0.4328910483144248,4.535436,-2.8229558
2024-02-24,7.75,70.5,arabian_sea,winter_monsoon_DJF,test,0.7172509106068079,3.1370354,-0.91794395
2022-09-08,5.5,64.75,arabian_sea,post_monsoon_SON,train,-0.013134805002726239,1.4783297,0.9311522
2021-10-20,11.5,82.25,bay_of_bengal,post_monsoon_SON,train,0.5151679400223694,1.3878467,-0.12595642
2024-08-28,10.25,90.5,bay_of_bengal,summer_monsoon_JJA,test,0.5454802617177122,0.7139336,2.5448575
2021-03-27,21.0,68.25,arabian_sea,pre_monsoon_MAM,train,-0.5659767647873823,-2.0995488,-1.0374105
2022-06-25,16.75,93.75,bay_of_bengal,summer_monsoon_JJA,train,0.7591108227550821,2.865779,0.5049538
2023-10-24,10.75,69.5,arabian_sea,post_monsoon_SON,val,0.6609558909307541,2.0943851,1.7951269
2021-12-15,12.0,71.0,arabian_sea,winter_monsoon_DJF,train,0.0676980528515211,1.3894768,0.38236487
2022-08-15,20.5,67.5,arabian_sea,summer_monsoon_JJA,train,-0.2253221581352189,-1.3401014,3.364474
2021-11-19,15.0,89.0,bay_of_bengal,post_monsoon_SON,train,0.45454274599913724,0.5689178,1.0461476
2022-04-11,23.5,64.75,arabian_sea,pre_monsoon_MAM,train,-0.1791317963234928,-2.195391,1.4819409
2022-10-07,16.25,82.75,bay_of_bengal,post_monsoon_SON,train,0.5541408857283425,3.194786,-5.789381
2021-12-07,11.0,91.0,bay_of_bengal,winter_monsoon_DJF,train,0.1788437830336579,1.5203843,-0.42060566
2023-08-10,21.25,68.0,arabian_sea,summer_monsoon_JJA,val,-0.05066454280382204,-0.9601976,2.4250603
2021-04-12,11.0,68.5,arabian_sea,pre_monsoon_MAM,train,0.6306438445516848,4.385769,-2.4643652
2023-06-18,16.5,70.25,arabian_sea,summer_monsoon_JJA,val,0.8933520091593553,1.6928754,1.4517643
2022-09-14,13.0,48.5,arabian_sea,post_monsoon_SON,train,1.2643183868743149,-1.1029841,-4.8465834
2023-07-24,6.5,96.25,bay_of_bengal,summer_monsoon_JJA,val,0.6609561662470275,-0.08433895,2.558146
2024-04-20,13.25,95.75,bay_of_bengal,pre_monsoon_MAM,test,1.844585426595739,2.390893,0.29441804
2022-06-30,15.75,84.0,bay_of_bengal,summer_monsoon_JJA,train,0.5555843689494931,3.610548,-2.5907264
2024-07-07,21.5,66.75,arabian_sea,summer_monsoon_JJA,test,0.7490067155233012,1.8950881,2.0739923
2023-08-18,20.0,63.25,arabian_sea,summer_monsoon_JJA,val,-0.50535157076415,-3.2609935,3.307547
2023-07-05,16.5,86.5,bay_of_bengal,summer_monsoon_JJA,val,0.916446914748945,0.86740077,-1.9658933
2021-01-11,12.25,48.0,arabian_sea,winter_monsoon_DJF,train,-1.7149627031447525,-3.846262,-5.0597296
2024-05-23,22.5,62.0,arabian_sea,pre_monsoon_MAM,test,1.210910884273109,0.67634565,-1.047662
2021-01-18,20.75,68.75,arabian_sea,winter_monsoon_DJF,train,-2.0570605177017933,-4.6613874,-0.11326933
2024-02-29,8.75,92.0,bay_of_bengal,winter_monsoon_DJF,test,0.30009389576384893,2.8197598,0.4718125
2024-03-02,13.25,47.75,arabian_sea,pre_monsoon_MAM,test,-0.1776885884186155,-0.077470854,-1.9126804
2023-07-05,6.75,91.25,bay_of_bengal,summer_monsoon_JJA,val,0.24812932575124705,1.6860803,-1.9043579
2022-09-28,12.5,61.5,arabian_sea,post_monsoon_SON,train,-0.7117647156957669,-2.392004,2.9506068
2024-09-24,8.25,74.75,arabian_sea,post_monsoon_SON,test,0.565688476181274,0.77182937,1.2912142
2023-03-03,8.75,82.75,bay_of_bengal,pre_monsoon_MAM,val,-0.0982986631529721,1.2458508,-1.07178
2024-04-02,19.25,69.0,arabian_sea,pre_monsoon_MAM,test,-0.05643847568842447,0.4763565,0.56467414
2024-06-11,16.25,58.75,arabian_sea,summer_monsoon_JJA,test,1.0405834432888905,-1.9409391,-5.5296755
2023-12-07,13.0,70.0,arabian_sea,winter_monsoon_DJF,val,0.6898255553537663,3.5428643,1.5175288
2024-08-03,7.25,83.25,bay_of_bengal,summer_monsoon_JJA,test,0.6061051804246711,-0.1336537,-5.1395903
2021-02-12,21.75,67.25,arabian_sea,winter_monsoon_DJF,train,-1.5605135775931909,-3.6634502,-0.11505222
2023-10-12,12.25,49.75,arabian_sea,post_monsoon_SON,val,1.374020633835301,0.99900675,1.066337
2024-04-27,13.0,60.25,arabian_sea,pre_monsoon_MAM,test,1.249883829979082,2.7582808,1.9130988
2023-08-16,18.0,87.75,bay_of_bengal,summer_monsoon_JJA,val,0.6306438445516848,-3.4173398,-0.5596415
2023-05-18,20.75,69.0,arabian_sea,pre_monsoon_MAM,val,1.0261491617099312,0.76399076,1.2786273
2021-04-09,6.75,66.5,arabian_sea,pre_monsoon_MAM,train,0.44155167232505516,4.495694,-3.270785
2022-10-07,18.25,85.0,bay_of_bengal,post_monsoon_SON,train,0.8385004727044523,0.7969166,-2.8281984
2023-09-27,13.0,55.5,arabian_sea,post_monsoon_SON,val,-0.9326129681551633,-2.3479042,-6.054985
2023-03-25,10.0,60.75,arabian_sea,pre_monsoon_MAM,val,-0.004474180992095931,-0.9022292,1.9822202
2021-10-13,16.5,55.0,arabian_sea,post_monsoon_SON,train,-0.10262883750015057,-2.0584905,-1.8892515
2023-03-24,19.5,58.75,arabian_sea,pre_monsoon_MAM,val,-1.5720611680461225,-4.3908815,0.69311994
2022-04-29,10.5,70.25,arabian_sea,pre_monsoon_MAM,train,1.6655976369171637,3.393651,1.2850254
2022-11-22,16.75,69.25,arabian_sea,post_monsoon_SON,train,-0.023239187550780502,0.43403322,2.5753956
2024-10-19,5.5,76.0,arabian_sea,post_monsoon_SON,test,0.3116412109005071,1.3058611,1.0185905
2021-02-14,15.75,60.75,arabian_sea,winter_monsoon_DJF,train,-1.8751857615809167,-8.488209,2.9236355
2021-03-29,11.0,89.75,bay_of_bengal,pre_monsoon_MAM,train,0.36504898881798625,2.2260876,1.3921137
2021-10-17,6.5,63.5,arabian_sea,post_monsoon_SON,train,0.14131404523256208,-0.533142,2.9570127
2024-02-12,11.75,61.0,arabian_sea,winter_monsoon_DJF,test,-0.2513043054833832,-0.124278516,2.2079535
2021-07-12,10.25,82.0,bay_of_bengal,summer_monsoon_JJA,train,0.916446914748945,2.7614126,0.97281146
2023-06-23,6.5,93.0,bay_of_bengal,summer_monsoon_JJA,val,0.4386647058827539,3.5170465,-0.589167
2022-06-11,10.0,83.25,bay_of_bengal,summer_monsoon_JJA,train,0.5729058922870272,4.656929,-1.1403842
2022-04-28,7.0,79.5,bay_of_bengal,pre_monsoon_MAM,train,1.2094674010519584,2.4708095,1.3497819
2023-09-02,14.25,83.25,bay_of_bengal,post_monsoon_SON,val,0.6263133948882329,1.0743166,-0.1907376
2024-10-16,17.5,89.0,bay_of_bengal,post_monsoon_SON,test,0.8832473512950277,2.0482502,1.8269918
2022-09-07,16.5,60.25,arabian_sea,post_monsoon_SON,train,-1.2155293472263957,-5.963681,2.6000416
2021-02-25,18.0,86.5,bay_of_bengal,winter_monsoon_DJF,train,-1.1231483482866702,-2.0497427,-2.302746
2024-08-27,17.0,66.75,arabian_sea,summer_monsoon_JJA,test,-0.21088760123998615,-1.0076075,1.9622896
2023-05-04,23.75,62.75,arabian_sea,pre_monsoon_MAM,val,0.47042078611552063,-1.0086584,-0.74166226
2022-05-31,9.25,59.75,arabian_sea,pre_monsoon_MAM,train,0.6032182139823699,-0.17957857,2.577505
2023-10-25,21.5,63.0,arabian_sea,post_monsoon_SON,val,0.7850929701032464,0.44103396,0.41692662
2021-08-19,12.25,70.0,arabian_sea,summer_monsoon_JJA,train,-0.2195485005668898,-0.8620773,2.9237947
2024-08-01,19.5,60.5,arabian_sea,summer_monsoon_JJA,test,-1.0235499332411915,-7.7848153,3.2649071
2024-11-12,6.0,67.75,arabian_sea,post_monsoon_SON,test,0.7721018964291643,1.2332951,-0.009088397
2024-03-30,6.75,83.5,bay_of_bengal,pre_monsoon_MAM,test,0.6046616972035205,3.5671473,-1.4546812
2022-08-10,9.75,81.75,bay_of_bengal,summer_monsoon_JJA,train,0.12399252189502813,0.3179587,-0.33326566
2022-10-20,19.75,61.25,arabian_sea,post_monsoon_SON,train,0.18028754157108184,-0.5964289,2.584951
2022-08-07,9.5,60.25,arabian_sea,summer_monsoon_JJA,train,-1.606703939404917,-6.7097197,-0.06622112
2023-03-30,17.25,62.0,arabian_sea,pre_monsoon_MAM,val,0.022951174260945603,-0.5955514,3.2676487
2022-10-03,13.25,64.75,arabian_sea,post_monsoon_SON,train,-0.3942058405820133,-0.397749,1.7752873
2023-08-08,11.0,57.75,arabian_sea,summer_monsoon_JJA,val,-1.729396984723712,-7.8938103,-6.3971176
2022-10-05,10.0,81.75,bay_of_bengal,post_monsoon_SON,train,0.3419538079121232,-0.5890638,-0.3864268
2024-08-11,10.25,93.25,bay_of_bengal,summer_monsoon_JJA,test,0.8947952170642326,2.6386538,0.1672023
2021-04-28,14.5,67.75,arabian_sea,pre_monsoon_MAM,train,1.0391402353840133,3.7466917,0.113707185
2024-05-04,17.0,86.0,bay_of_bengal,pre_monsoon_MAM,test,1.1488424823449994,1.9196278,-3.6046646
2021-01-08,16.75,86.75,bay_of_bengal,winter_monsoon_DJF,train,-0.3205898482009723,-2.5748959,2.2213163
2021-07-12,20.0,67.75,arabian_sea,summer_monsoon_JJA,train,0.8673695864949177,2.7672253,2.0098453
2024-08-13,22.75,63.25,arabian_sea,summer_monsoon_JJA,test,0.5036200742531646,-4.1468215,2.4605749
2022-10-12,13.25,91.0,bay_of_bengal,post_monsoon_SON,train,0.3809267536180963,4.038397,-0.84109795
2024-08-30,12.0,89.75,bay_of_bengal,summer_monsoon_JJA,test,0.6537390254575478,3.1561956,-1.5036962
2023-11-16,13.25,67.25,arabian_sea,post_monsoon_SON,val,0.8385007480207256,3.0004473,1.6086179
2024-01-14,8.75,60.0,arabian_sea,winter_monsoon_DJF,test,-0.062212683889300256,1.3818231,1.3214068
2022-06-22,5.75,50.75,arabian_sea,summer_monsoon_JJA,train,-1.2213030047947249,-1.9993714,-9.42895
2021-04-25,10.75,70.0,arabian_sea,pre_monsoon_MAM,train,1.3509251776131646,3.5958533,1.0893866
2021-10-17,8.0,90.0,bay_of_bengal,post_monsoon_SON,train,0.12976673009590392,2.2070355,1.2842777
2022-10-15,9.5,69.5,arabian_sea,post_monsoon_SON,train,0.23946870174061674,0.6705004,0.802427
2024-10-22,7.5,84.25,bay_of_bengal,post_monsoon_SON,test,0.45021229633568544,1.0533823,0.073435545
2022-11-03,8.0,63.75,arabian_sea,post_monsoon_SON,train,0.23802521851946612,0.81021297,-0.5973463
2023-04-09,18.0,89.0,bay_of_bengal,pre_monsoon_MAM,val,0.519498114369548,-0.65011734,-2.5139506
2022-07-13,7.5,79.25,bay_of_bengal,summer_monsoon_JJA,train,-0.8618836669001502,-1.5478458,1.0207257
2021-07-13,19.0,63.25,arabian_sea,summer_monsoon_JJA,train,-0.06942954936250662,-0.96203876,2.0877175
2024-03-24,20.5,63.0,arabian_sea,pre_monsoon_MAM,test,-0.7824940169507801,-3.1599255,2.1239374
2021-01-10,15.0,60.25,arabian_sea,winter_monsoon_DJF,train,-2.2245004416111636,-8.503617,1.5477871
2023-10-20,16.5,66.5,arabian_sea,post_monsoon_SON,val,0.36649219672286354,2.4193988,2.0736666
2022-04-04,6.5,65.25,arabian_sea,pre_monsoon_MAM,train,0.844274680905328,6.388241,-3.4286964
2022-10-28,8.0,60.75,arabian_sea,post_monsoon_SON,train,-0.008804905971821103,-0.38117957,0.6886425
2022-08-20,17.0,69.25,arabian_sea,summer_monsoon_JJA,train,-0.5876281871558214,-3.5525508,4.5417957
2021-05-13,7.5,69.25,arabian_sea,pre_monsoon_MAM,train,1.557338873177328,4.6524897,-1.6294606
2023-04-20,8.5,82.5,bay_of_bengal,pre_monsoon_MAM,val,1.3884551907305338,4.2881064,-2.3134086
2023-09-22,15.0,55.5,arabian_sea,post_monsoon_SON,val,-0.13149795129061606,-1.2444413,-4.184949
2021-10-03,9.5,60.0,arabian_sea,post_monsoon_SON,train,-0.769502943276698,-1.7614149,1.2691212
2022-05-24,8.0,83.75,bay_of_bengal,pre_monsoon_MAM,train,0.5281587383801782,1.4634554,-2.2510743
2021-03-17,15.0,86.25,bay_of_bengal,pre_monsoon_MAM,train,-0.24408716469390346,-0.8652462,0.2931373
2022-06-04,18.25,60.25,arabian_sea,summer_monsoon_JJA,train,1.3047350911177118,2.8452435,-1.5992272
2024-01-04,22.5,63.5,arabian_sea,winter_monsoon_DJF,test,-1.697641455123492,-7.1498513,1.9759169
2023-02-24,6.25,66.25,arabian_sea,winter_monsoon_DJF,val,0.2207039704982055,4.371612,-3.7547758
2022-03-28,17.75,60.5,arabian_sea,pre_monsoon_MAM,train,-0.23109581570354798,-0.93880457,1.8236587
2023-05-19,9.0,73.75,arabian_sea,pre_monsoon_MAM,val,1.4245411699942057,4.085439,0.8490302
2023-11-14,13.5,94.5,bay_of_bengal,post_monsoon_SON,val,0.9323249548653284,-0.17687692,1.5527143
2021-03-28,14.5,83.0,bay_of_bengal,pre_monsoon_MAM,train,0.9265512972969993,-1.0886396,-0.2651285
2024-01-07,7.5,68.5,arabian_sea,winter_monsoon_DJF,test,0.6623996494681781,3.4137177,2.1507318
2023-03-17,13.25,65.25,arabian_sea,pre_monsoon_MAM,val,0.0821328850630272,-0.41234255,1.5140289
2021-06-20,7.5,73.75,arabian_sea,summer_monsoon_JJA,train,0.47042078611552063,1.9904481,1.710448
2023-10-24,9.5,84.25,bay_of_bengal,post_monsoon_SON,val,0.4314475650932742,-1.6396139,-0.21371377
2024-07-03,14.25,92.75,bay_of_bengal,summer_monsoon_JJA,test,0.695598937605822,3.9441366,-0.44122946
2024-01-29,7.0,83.5,bay_of_bengal,winter_monsoon_DJF,test,0.19183485670774003,2.24613,1.3457695
2023-11-23,12.5,81.25,bay_of_bengal,post_monsoon_SON,val,0.37659685458719117,-1.0827761,-2.8669991
2023-03-06,11.25,88.25,bay_of_bengal,pre_monsoon_MAM,val,-0.1704711723128625,0.74260235,-1.6683443
2024-11-14,14.75,70.25,arabian_sea,post_monsoon_SON,test,0.7562238563127809,2.6188388,1.887505
2024-08-23,11.75,67.0,arabian_sea,summer_monsoon_JJA,test,-0.10984625360590362,0.15445432,2.451847
2023-03-06,8.0,84.5,bay_of_bengal,pre_monsoon_MAM,val,-0.10984652892217697,1.0552255,-1.26401
2023-11-20,9.75,64.25,arabian_sea,post_monsoon_SON,val,0.7533371651867531,2.781116,0.87520796
2023-03-17,15.0,83.0,bay_of_bengal,pre_monsoon_MAM,val,-0.17335786343889034,-0.79139185,-1.9929364
2022-04-04,9.5,93.75,bay_of_bengal,pre_monsoon_MAM,train,0.8385007480207256,1.4998165,1.6409771
2024-11-24,5.5,65.0,arabian_sea,post_monsoon_SON,test,0.9467592364442878,1.7409514,1.6287711
2023-04-09,8.25,79.25,bay_of_bengal,pre_monsoon_MAM,val,0.8875778009584795,3.1690736,-0.36991894
2022-08-14,19.25,87.25,bay_of_bengal,summer_monsoon_JJA,train,0.37226612960746597,1.0484847,-3.0570848
2023-10-31,10.25,74.75,arabian_sea,post_monsoon_SON,val,0.5743493755081777,2.7215433,1.2006942
2021-05-26,16.0,82.25,bay_of_bengal,pre_monsoon_MAM,train,1.102651845217,1.271229,-0.77543545
2021-02-21,6.5,76.75,arabian_sea,winter_monsoon_DJF,train,0.06625484494664384,3.377924,-3.811196
2022-04-10,8.25,64.25,arabian_sea,pre_monsoon_MAM,train,0.7490067155233012,3.4864488,-0.2233752
2024-05-14,24.5,60.0,arabian_sea,pre_monsoon_MAM,test,0.7028160783953018,-0.85018015,-3.5171134
2024-05-10,7.0,74.75,arabian_sea,pre_monsoon_MAM,test,1.7045705826231368,3.2712417,0.64002955
2021-02-12,19.25,62.0,arabian_sea,winter_monsoon_DJF,train,-2.338533413551875,-9.487036,2.3521857
2024-07-01,12.0,49.0,arabian_sea,summer_monsoon_JJA,test,1.3090652654648902,4.6939454,-4.0036526
2022-09-22,7.75,94.75,bay_of_bengal,post_monsoon_SON,train,0.40690890096626053,3.2074647,-1.4203045
2024-08-14,6.25,96.25,bay_of_bengal,summer_monsoon_JJA,test,1.092547737985219,3.5923185,0.5887031
2022-05-27,7.5,73.0,arabian_sea,pre_monsoon_MAM,train,0.7692152053031364,2.1571112,1.7863445
2021-06-23,11.75,94.25,bay_of_bengal,summer_monsoon_JJA,train,0.737459400386643,1.1628858,1.3126478
2023-09-19,23.25,66.0,arabian_sea,post_monsoon_SON,val,0.19905227281349308,0.51893145,2.6918757
2024-10-29,7.5,56.0,arabian_sea,post_monsoon_SON,test,0.20482593038182217,6.350344,-10.426417
2022-09-21,6.75,89.25,bay_of_bengal,post_monsoon_SON,train,0.17884405834993122,1.8500625,1.7511275
2021-04-01,11.25,82.5,bay_of_bengal,pre_monsoon_MAM,train,0.24524263462521917,1.4802554,-0.66622496
2022-11-30,7.75,88.75,bay_of_bengal,post_monsoon_SON,train,0.2336947688560143,2.205277,-0.27664006
2024-10-27,9.5,68.0,arabian_sea,post_monsoon_SON,test,0.8514918216948077,0.35956103,1.7376091
2021-10-05,6.75,70.0,arabian_sea,post_monsoon_SON,train,0.27988540598401374,1.662284,2.1743765
2023-03-20,11.25,91.25,bay_of_bengal,pre_monsoon_MAM,val,0.3376233582486714,1.029612,2.1410537
2022-10-04,7.5,65.0,arabian_sea,post_monsoon_SON,train,0.0893500258525069,0.36649936,2.1337938
2023-06-18,16.5,92.25,bay_of_bengal,summer_monsoon_JJA,val,0.695598937605822,0.45394057,-0.7370461
2024-03-15,14.5,67.25,arabian_sea,pre_monsoon_MAM,test,-0.2339827821458492,-0.24271916,0.3576504
2021-06-04,8.75,71.75,arabian_sea,summer_monsoon_JJA,train,0.7042598369327258,2.9723659,2.1790981
2021-06-06,13.0,62.75,arabian_sea,summer_monsoon_JJA,train,0.5613583018340955,2.3976688,1.0177197
2021-10-30,10.25,62.75,arabian_sea,post_monsoon_SON,train,0.1817307494759591,1.7275704,0.6085619
2021-06-14,18.0,90.75,bay_of_bengal,summer_monsoon_JJA,train,1.0896610468591912,-0.3311073,-2.9185212
2022-04-09,10.0,67.0,arabian_sea,pre_monsoon_MAM,train,0.8745867272843975,3.9598484,0.901901
2022-02-26,11.25,94.75,bay_of_bengal,winter_monsoon_DJF,train,0.22936486982510917,1.1822422,0.8796036
2022-02-07,14.0,50.75,arabian_sea,winter_monsoon_DJF,train,-1.472463028316917,-4.903908,-1.2995293
2021-02-05,17.5,57.5,arabian_sea,winter_monsoon_DJF,train,-2.474217532544752,-10.807397,0.9833252
2024-01-07,10.0,74.25,arabian_sea,winter_monsoon_DJF,test,0.6089918715506989,0.9330236,0.9417472
2021-01-04,7.75,60.25,arabian_sea,winter_monsoon_DJF,train,-0.4562742425101228,-1.263751,0.70531094
2021-10-25,11.0,53.0,arabian_sea,post_monsoon_SON,train,-0.4490568264043697,-6.1648684,-3.2456748
2021-06-05,13.25,55.75,arabian_sea,summer_monsoon_JJA,train,0.31885862700626016,-2.9297547,0.7960366
2024-06-23,7.25,66.0,arabian_sea,summer_monsoon_JJA,test,0.9842895248779303,2.7232728,2.4996495
2022-04-04,14.75,69.25,arabian_sea,pre_monsoon_MAM,train,0.6205394620036305,1.1009796,0.3813768
2024-02-06,15.5,58.0,arabian_sea,winter_monsoon_DJF,test,-0.7810505337296295,-1.780385,-0.4539131
2021-06-09,7.25,95.5,bay_of_bengal,summer_monsoon_JJA,train,0.7057030448376029,1.6821208,-4.694333
2024-05-03,13.25,57.75,arabian_sea,pre_monsoon_MAM,test,1.234006065178972,2.8458614,-0.012384176
2022-07-17,19.0,88.75,bay_of_bengal,summer_monsoon_JJA,train,0.8327268151361231,-1.3623668,-1.0005369
2022-03-31,5.5,49.75,arabian_sea,pre_monsoon_MAM,train,0.11100172353721934,3.8608942,-4.3112965
2021-10-27,5.75,78.75,bay_of_bengal,post_monsoon_SON,train,0.2510165675098216,1.1403968,1.8131123
2023-03-30,11.25,61.0,arabian_sea,pre_monsoon_MAM,val,0.1716266422441782,0.20493579,1.1338683
2021-07-12,8.75,88.25,bay_of_bengal,summer_monsoon_JJA,train,0.4588731956625891,3.6452632,-3.0346205
2021-04-13,8.5,70.0,arabian_sea,pre_monsoon_MAM,train,1.049244067299521,4.235687,-0.6979333
2023-11-11,8.75,91.75,bay_of_bengal,post_monsoon_SON,val,1.083887113974589,2.6320095,-2.2145095
2023-03-31,13.75,73.0,arabian_sea,pre_monsoon_MAM,val,0.5108372150426443,3.692772,0.8615196
2023-12-07,9.5,64.75,arabian_sea,winter_monsoon_DJF,val,0.5685754426235753,2.6550956,1.778677
2023-04-25,23.75,61.25,arabian_sea,pre_monsoon_MAM,val,-0.0015872145497947126,-4.149638,1.2612759
2023-06-19,10.25,91.0,bay_of_bengal,summer_monsoon_JJA,val,0.518054355832124,1.6418366,1.2989295
2021-11-06,6.5,69.0,arabian_sea,post_monsoon_SON,train,0.06769832816779445,-1.4768679,1.5787536
